OBJECTID,HUC_12,pCanopy
6551,030402030802,48.578765255196330
6552,030402030901,45.499050087627573
6553,030402030902,60.025406001597382
6554,030402030903,51.763291963533284
6555,030402030904,66.646889107211706
6556,030402031001,33.315375827292783
6557,030402031002,35.088575033973989
6558,030402031003,35.069857469646315
6559,030402031004,39.713098320129248
6560,030402031005,64.727191287546106
6561,030402031101,40.988380890008017
6562,030402031102,34.754408304498270
6563,030402031103,47.736686860836848
6564,030402031104,64.985176662351989
6565,030402031201,28.052864786534389
6566,030402031202,36.317082225303238
6567,030402031203,32.931527323680520
6568,030402031204,38.895130404572640
6569,030402031205,40.843371070628123
6570,030402031206,37.210572936530397
6571,030402031207,67.454587191062814
6572,030402031301,49.988101688303246
6573,030402031302,37.694217705340598
6574,030402031303,60.740912789019241
6575,030402031401,42.340116677828789
6576,030402031402,52.487801572241800
6577,030402031403,53.998708479638374
6578,030402031404,68.968024219388766
6579,030402040101,48.120443491449194
6580,030402040102,55.127320641248708
6581,030402040103,46.471270161290320
6582,030402040104,45.331261597218472
6583,030402040105,46.597463159858236
6584,030402040106,32.091807052747832
6585,030402040107,41.556859867938371
6586,030402040201,31.713863808961268
6587,030402040202,32.518877439158082
6588,030402040203,34.779891590666963
6589,030402040301,54.791088056771315
6590,030402040302,55.736234298533738
6591,030402040303,44.173949230129004
6592,030402040304,30.371549127223208
6593,030402040305,38.028514209422084
6594,030402040401,42.833424650470228
6595,030402040402,52.952167660200466
6596,030402040403,43.714935005908551
6597,030402040404,37.937644583800164
6598,030402040501,45.676837529066830
6599,030402040502,33.138456944177811
6600,030402040503,31.334636816893148
6601,030402040504,46.123055777618831
6602,030402040505,32.231926835267551
6603,030402040506,52.836340568424411
6604,030402040507,47.134260961954965
6605,030402040508,48.741787177129481
6606,030402040601,42.941131467216415
6607,030402040602,45.761868308074277
6608,030402040603,48.253373763298420
6609,030402040604,47.655397406601878
6610,030402040701,47.113605645313385
6611,030402040702,42.894115998879236
6612,030402040801,53.522763633039268
6613,030402040802,67.701769275967877
6614,030402040803,57.118589808257504
6615,030402040804,56.527487262000534
6616,030402040805,41.187630589218557
6617,030402040806,50.037862323584093
6618,030402040807,51.295192494603192
6619,030402040808,68.953617921296441
6620,030402040809,53.961533723437022
6621,030402040810,73.880608306653215
6622,030402050101,57.920718006332343
6623,030402050102,50.388877771552067
6624,030402050103,46.678117863538532
6625,030402050104,36.041955767562882
6626,030402050105,50.170331206420208
6627,030402050106,29.269691910760358
6628,030402050107,25.823423022343416
6629,030402050108,40.117507465567556
6630,030402050109,49.400140073120738
6631,030402050201,17.497922905999420
6632,030402050202,22.805385675904976
6633,030402050203,40.118072733014053
6634,030402050204,39.799805494772670
6635,030402050205,32.057036877072193
6636,030402050301,34.670599895866658
6637,030402050302,46.822298394371280
6638,030402050303,52.934612660101983
6639,030402050401,39.312684619197093
6640,030402050402,58.295313576843554
6641,030402050403,39.344919574874062
6642,030402050404,43.409502308253018
6643,030402050405,39.296090498538916
6644,030402050406,55.938796383422655
6645,030402050407,56.061362966456407
6646,030402050501,49.166694011484822
6647,030402050502,43.057239949706052
6648,030402050503,43.358037197617406
6649,030402050504,53.749083087444504
6650,030402050505,61.418777107362260
6651,030402050601,40.926418786692757
6652,030402050602,54.437053379910523
6653,030402050603,60.011457091648154
6654,030402050604,64.985721753569564
6655,030402050701,51.135991213341583
6656,030402050702,34.643584779343911
6657,030402050703,50.173352235428858
6658,030402050704,67.025955443155922
6659,030402050705,61.210210677519754
6660,030402050706,63.156924627961516
6661,030402050707,63.111908177905306
6662,030402050708,51.170449548008797
6663,030402050709,59.742297456062531
6664,030402050710,62.519197922420965
6665,030402050801,52.202989485189192
6666,030402050802,62.763050794801430
6667,030402050803,53.449994408837568
6668,030402050804,58.587473795351258
6669,030402050805,66.922745094614768
6670,030402050806,64.452629655223618
6671,030402050901,63.164350912778907
6672,030402050902,68.755996852370885
6673,030402050903,65.423771313941828
6674,030402050904,63.937214040606236
6675,030402050905,62.772374255503372
6676,030402050906,67.438534692075635
6677,030402050907,75.300597870040747
6678,030402050908,73.545016446990090
6679,030402050909,67.182076713151460
6680,030402050910,57.485188453296360
6681,030402060101,52.885757522158677
6682,030402060102,50.305248107307442
6683,030402060103,61.345647941093944
6684,030402060104,45.269698463192796
6685,030402060105,50.413038994964509
6686,030402060201,32.899603181664503
6687,030402060202,42.375025475645280
6688,030402060203,54.609645475266433
6689,030402060204,64.882423710208556
6690,030402060301,61.059574094331637
6691,030402060302,62.440792289038782
6692,030402060303,72.229527077475410
6693,030402060304,50.631533252300748
6694,030402060305,60.646165249696367
6695,030402060306,79.120343839541547
6696,030402060401,66.072421171435963
6697,030402060402,68.662488559599041
6698,030402060403,70.694689533290529
6699,030402060404,63.460037774643176
6700,030402060405,75.721949959350525
6701,030402060501,44.736134493078936
6702,030402060502,42.615136600105913
6703,030402060503,45.288766919936712
6704,030402060504,52.571759225349020
6705,030402060505,45.054609955015906
6706,030402060506,58.347165837169406
6707,030402060601,65.538997513735836
6708,030402060602,57.627791866540377
6709,030402060603,57.231727265548322
6710,030402060604,52.231062267046703
6711,030402060605,67.506503339552737
6712,030402060701,58.494135099703307
6713,030402060702,63.589590032154341
6714,030402060703,57.082010146889509
6715,030402060704,75.223067667643917
6716,030402060705,53.888674864108921
6717,030402060706,60.931959210603239
6718,030402060801,45.101082076208890
6719,030402060802,48.403142515637150
6720,030402060803,48.468218693190465
6721,030402060901,61.014834558328623
6722,030402060902,66.315687779082339
6723,030402060903,57.698232399927107
6724,030402060904,66.743457979368927
6725,030402060905,56.268170520095673
6726,030402060906,40.521801536992903
6727,030402060907,55.466409330683675
6728,030402061001,38.894186550976137
6729,030402061002,58.891931380205051
6730,030402061003,50.705923519120219
6731,030402070101,72.911773614296223
6732,030402070102,72.967956073965397
6733,030402070103,70.757547629192288
6734,030402070104,69.902129985424679
6735,030402070105,61.786174083403303
6736,030402070106,45.886672282374214
6737,030402070201,56.844772826050615
6738,030402070202,44.457646076794660
6739,030402070203,65.385494131037419
6740,030402070204,66.171223671848054
6741,030402070205,74.016990508997608
6742,030402070206,69.199043398865811
6743,030402070207,59.646373986132311
6744,030402070208,42.340152079516244
6745,030402070209,0.000000000000000
6746,030402070210,0.000000000000000
6747,030402080101,70.199566160520604
6748,030402080102,73.620429716647209
6749,030402080103,67.652754239634916
6750,030402080104,58.649784224406616
6751,030402080105,57.495435060958634
6752,030402080106,46.322321790552351
6753,030402080107,42.265103403354502
6754,030402080108,0.311742777260019
6755,030402080109,0.000000000000000
6756,030402080201,53.801111192696474
6757,030402080202,58.106654761470899
6758,030402080203,52.943595769682723
6759,030402080204,49.563480164914289
6760,030402080205,0.007268951194185
6761,030402080206,0.000000000000000
6762,030402080301,42.333730873824578
6763,030402080302,45.716553944084779
6764,030402080303,32.476062485030738
6765,030402080304,22.710756046772385
6766,030402080305,26.180669000388953
6767,030402080306,19.304121693417596
6768,030402080307,27.044531875631073
6769,030402080308,34.679501816294760
6770,030402080309,2.881927710843374
6771,030402080310,0.000000000000000
6772,030402080311,0.000000000000000
6773,030402080312,0.000000000000000
6774,030402080313,0.000000000000000
6775,030402080314,0.000000000000000
6776,030402080315,0.000000000000000
6777,030402080401,37.715006803318261
6778,030402080402,53.093545621944251
6779,030402080403,0.000000000000000
6780,030402080404,0.331288343558282
6781,030501010101,82.011686381497242
6782,030501010102,84.149464111724583
6783,030501010103,74.732897295386252
6784,030501010104,86.973848443879987
6785,030501010105,71.507426301295652
6786,030501010106,69.619271838415031
6787,030501010201,83.931893021616830
6788,030501010202,81.333874512321600
6789,030501010301,67.830938591797548
6790,030501010302,79.539543163153880
6791,030501010303,76.191524075130800
6792,030501010401,89.715526672588709
6793,030501010402,72.713345229813797
6794,030501010403,58.790919555496522
6795,030501010501,85.649466738598164
6796,030501010502,87.283967344402640
6797,030501010503,82.710747812118271
6798,030501010504,88.871319864828720
6799,030501010505,85.935710643652968
6800,030501010506,77.306509758422081
6801,030501010601,64.149748826315189
6802,030501010602,61.695120453389009
6803,030501010603,64.617502966012978
6804,030501010604,58.233644980834974
6805,030501010605,64.818966680156478
6806,030501010606,53.144074258583352
6807,030501010607,58.011123660432865
6808,030501010608,47.461499019083291
6809,030501010701,61.983714442200387
6810,030501010702,54.664231354642311
6811,030501010703,62.439883212281281
6812,030501010801,57.958664330806172
6813,030501010802,47.772810721498075
6814,030501010803,42.052285254226788
6815,030501010804,35.847949248201282
6816,030501010901,52.984459384169668
6817,030501010902,72.810019028240930
6818,030501010903,50.866659585122690
6819,030501010904,33.765654011322603
6820,030501011001,65.468148077427983
6821,030501011002,64.884587098784664
6822,030501011003,42.725651253355515
6823,030501011004,38.975554504983648
6824,030501011005,42.771939919102053
6825,030501011101,38.467695616255128
6826,030501011102,35.382066862617187
6827,030501011103,38.752173049602057
6828,030501011104,42.806277569173560
6829,030501011105,54.641058046425293
6830,030501011106,54.274433952381663
6831,030501011201,51.034028244788161
6832,030501011202,43.908065190137904
6833,030501011203,31.904801989173510
6834,030501011204,32.140294142459439
6835,030501011301,46.375830666994830
6836,030501011302,57.419990208691495
6837,030501011303,57.483664399703727
6838,030501011304,58.210554938705215
6839,030501011401,36.981305051231352
6840,030501011402,56.431043958366800
6841,030501011403,39.262224099693739
6842,030501011404,43.648940006452960
6843,030501011405,48.162248819589330
6844,030501011406,53.576131984585743
6845,030501011501,57.670337985538929
6846,030501011502,51.780084629334503
6847,030501011503,53.467632885647802
6848,030501011504,61.691872107854316
6849,030501011505,62.979378570433326
6850,030501011506,55.395340655095339
6851,030501011507,52.569256453062799
6852,030501011508,52.931042587195641
6853,030501020101,81.617518668560251
6854,030501020102,54.211418519110829
6855,030501020103,37.419484060638027
6856,030501020201,76.972085385878486
6857,030501020202,45.655319261318247
6858,030501020301,33.752197706624564
6859,030501020302,33.646368695282320
6860,030501020303,33.520197110841096
6861,030501020401,34.785300599661731
6862,030501020402,33.172811960187545
6863,030501020403,29.256696046269582
6864,030501020501,33.748536797435662
6865,030501020502,35.956356159342022
6866,030501020503,42.770686638809771
6867,030501020504,49.235770151242257
6868,030501020601,48.193949284458952
6869,030501020602,46.043725048509046
6870,030501020603,44.059987931422079
6871,030501020604,48.884848071712199
6872,030501020605,55.095748896445585
6873,030501030101,30.370721857647652
6874,030501030102,38.797244161561366
6875,030501030103,34.574934019850716
6876,030501030104,47.658112835442445
6877,030501030105,52.014753855278769
6878,030501030106,50.727145895752805
6879,030501030107,48.551672197158943
6880,030501030108,42.671159563924675
6881,030501030109,54.094055086350238
6882,030501030201,51.476559817722148
6883,030501030202,46.851422563729820
6884,030501030203,45.082838006066666
6885,030501030204,66.283421415316496
6886,030501030301,60.321581723186121
6887,030501030302,63.678432617359718
6888,030501030303,44.318542669457599
6889,030501030304,46.919562886883149
6890,030501030305,64.483013123157264
6891,030501030401,47.343739718945343
6892,030501030402,49.154322646339224
6893,030501030403,35.674366319759223
6894,030501030404,35.617326228221103
6895,030501030405,44.899222258735897
6896,030501030406,55.430780180507604
6897,030501030407,59.588321057155859
6898,030501030408,62.721443574061112
6899,030501030409,67.166635114156975
6900,030501030410,66.066847600185824
6901,030501030501,65.644770812022017
6902,030501030502,60.724918416138770
6903,030501030503,68.252983790122755
6904,030501030504,74.349824992905113
6905,030501030505,68.863558499015355
6906,030501030601,46.984597295708404
6907,030501030602,51.842618242315325
6908,030501030603,62.922048080754415
6909,030501030604,67.798794352925782
6910,030501030605,66.268433004016202
6911,030501030606,69.259910514852720
6912,030501040101,78.869500635826412
6913,030501040102,75.147196506093408
6914,030501040103,77.677231360106873
6915,030501040104,68.037506275386789
6916,030501040105,74.173901725505758
6917,030501040106,79.987939402853357
6918,030501040107,83.161213768115942
6919,030501040108,77.837372684796122
6920,030501040109,78.223706846725548
6921,030501040110,75.767877839002864
6922,030501040111,77.636385118464304
6923,030501040201,66.355660422213774
6924,030501040202,65.186649210265713
6925,030501040203,70.855171834097845
6926,030501040204,54.197963200684640
6927,030501040205,58.895956329815256
6928,030501040206,58.968031876314029
6929,030501040207,56.847079664460999
6930,030501040208,63.230996179083306
6931,030501040301,47.849930811808115
6932,030501040302,54.469509282876217
6933,030501040303,54.513349987394861
6934,030501040304,56.233176775719457
6935,030501040305,47.382002202940249
6936,030501040306,59.846119624006150
6937,030501040307,69.297283622679700
6938,030501040401,39.295953738233315
6939,030501040402,57.257910011424194
6940,030501040403,55.503863129872272
6941,030501040404,66.401592638471072
6942,030501040405,72.167537057916178
6943,030501040406,80.143135459311935
6944,030501040407,74.486294105504427
6945,030501050101,83.644316640171780
6946,030501050102,70.709184004148028
6947,030501050103,83.300699850593688
6948,030501050104,83.518906712681883
6949,030501050201,61.202734022076442
6950,030501050202,61.786422660588123
6951,030501050203,59.116193311568587
6952,030501050204,73.368225351073050
6953,030501050301,83.714087672318044
6954,030501050302,79.643173301813249
6955,030501050303,83.482620655163785
6956,030501050304,78.235930356444456
6957,030501050305,75.684419552760190
6958,030501050306,66.252976719388656
6959,030501050307,60.066539125215698
6960,030501050308,69.479462906881125
6961,030501050309,59.575037825801481
6962,030501050401,74.521785373064375
6963,030501050402,73.063580238425899
6964,030501050403,52.707471585615799
6965,030501050404,68.335807078599032
6966,030501050405,53.375074585305697
6967,030501050406,47.364248600501035
6968,030501050407,53.731125888768723
6969,030501050501,56.112882407554174
6970,030501050502,46.983334795193407
6971,030501050503,46.628847229994406
6972,030501050504,41.036114953127402
6973,030501050505,45.218588767136751
6974,030501050506,51.631708779940411
6975,030501050601,83.222276799538704
6976,030501050602,75.198526483472719
6977,030501050603,68.059093645815551
6978,030501050604,63.425760873320208
6979,030501050605,47.499337093103790
6980,030501050606,40.370098376707823
6981,030501050701,35.864590450845711
6982,030501050702,35.144639060303213
6983,030501050703,42.565858284785257
6984,030501050704,35.988935783580999
6985,030501050705,48.337827853712596
6986,030501050801,32.390045834994019
6987,030501050802,35.557448207081009
6988,030501050803,42.096082659062283
6989,030501050804,40.551541232050141
6990,030501050805,52.719178965837550
6991,030501050901,58.823565488310479
6992,030501050902,67.711404534585384
6993,030501051001,58.680556018533949
6994,030501051002,55.712148447845465
6995,030501051003,65.496858461297805
6996,030501051004,65.185075507243766
6997,030501051101,72.402000485948008
6998,030501051102,62.633006894244886
6999,030501051103,62.072658503307366
7000,030501051201,85.039860511665722
7001,030501051202,54.441851484056052
7002,030501051203,55.256294460195925
7003,030501051301,59.162590758765241
7004,030501051302,50.164182885126863
7005,030501051401,41.255778293066051
7006,030501051402,52.630681407616159
7007,030501051501,40.365875109938436
7008,030501051502,43.151462344979812
7009,030501051503,47.111135656190378
7010,030501051504,58.538056120653394
7011,030501051505,71.252521191637825
7012,030501051506,67.100696074910914
7013,030501051601,49.115976549655542
7014,030501051602,43.962256726898516
7015,030501051603,59.562260289210236
7016,030501051604,64.961029721101738
7017,030501060101,70.677251229440699
7018,030501060102,64.104667198172763
7019,030501060103,65.784494011331844
7020,030501060104,73.083240401465673
7021,030501060105,75.372695687717140
7022,030501060201,63.870234397062980
7023,030501060202,66.251259275307376
7024,030501060203,72.989123689453578
7025,030501060204,71.190364553758300
7026,030501060205,73.679783298097249
7027,030501060301,60.481822000840182
7028,030501060302,61.820946145806630
7029,030501060303,71.797002305102026
7030,030501060304,71.700569651278755
7031,030501060305,77.044707861583532
7032,030501060401,77.780280882317797
7033,030501060402,62.812903392146580
7034,030501060403,60.322749196141480
7035,030501060404,59.683293735150684
7036,030501060405,64.248792705780602
7037,030501060406,75.519181199783731
7038,030501060501,75.893451327433624
7039,030501060502,75.502474121777723
7040,030501060503,73.053942511095443
7041,030501060504,70.173476479625435
7042,030501060505,68.986099241301119
7043,030501060506,76.870775969962452
7044,030501060507,74.358527502794431
7045,030501060601,72.550001099327943
7046,030501060602,69.446499844897119
7047,030501060603,78.745748299319729
7048,030501060701,71.751612903225805
7049,030501060702,72.780916593974368
7050,030501060703,76.091949758285409
7051,030501060704,60.675295418706099
7052,030501060705,67.227931040075248
7053,030501060706,42.195632953361333
7054,030501060707,57.210515309932788
7055,030501060708,59.166607671192622
7056,030501070101,56.196195986034326
7057,030501070102,47.298918002867943
7058,030501070103,50.022352510076949
7059,030501070201,48.268924526185934
7060,030501070202,48.839948751444503
7061,030501070203,60.210311943950181
7062,030501070301,67.905106463161857
7063,030501070302,45.586111374932727
7064,030501070303,41.256259222525941
7065,030501070304,57.067858739383105
7066,030501070305,52.356225606489630
7067,030501070401,44.525162377420969
7068,030501070402,74.392505818573028
7069,030501070403,64.085105835092961
7070,030501070404,69.907841612030964
7071,030501070405,67.602342267626696
7072,030501070406,64.157678603311624
7073,030501070501,68.139112535068648
7074,030501070502,65.547111539186332
7075,030501070503,75.012403788793662
7076,030501070504,80.370208791771148
7077,030501070505,64.825056930874894
7078,030501070506,75.595955852071498
7079,030501070507,75.388244092645138
7080,030501080101,55.097458717313003
7081,030501080102,37.877128357686587
7082,030501080103,40.113727597780070
7083,030501080104,40.585390073856466
7084,030501080105,50.929638276993877
7085,030501080106,57.171865381468521
7086,030501080201,49.313600707529034
7087,030501080202,62.647648021123324
7088,030501080203,66.355356492295826
7089,030501080204,73.186468317647567
7090,030501080205,72.023078260365665
7091,030501080206,79.646880999755652
7092,030501080301,64.426400669594699
7093,030501080302,74.520894491452253
7094,030501080303,74.497391315319632
7095,030501080401,75.288542940805812
7096,030501080402,70.791476641899393
7097,030501080403,76.343396626460617
7098,030501080501,73.867223968434431
7099,030501080502,78.302548996635920
7100,030501090101,94.882403558666965
7101,030501090102,74.487073631039934
7102,030501090201,84.264198161027096
7103,030501090202,88.271018977427389
7104,030501090203,87.721086363797312
7105,030501090204,71.631806798547885
7106,030501090301,63.570940479684523
7107,030501090302,53.296833087712976
7108,030501090303,44.909151914406962
7109,030501090304,42.629411358456686
7110,030501090305,56.160524734628481
7111,030501090306,43.089111578039976
7112,030501090307,51.059900766110168
7113,030501090401,49.658671793864201
7114,030501090402,34.952201290591177
7115,030501090403,43.617223468303621
7116,030501090404,43.477497377762035
7117,030501090501,51.173658127329134
7118,030501090502,54.824855862502389
7119,030501090503,71.277777286044312
7120,030501090601,63.758328384798098
7121,030501090602,64.384259325810390
7122,030501090603,70.441887503507999
7123,030501090604,65.027033386274070
7124,030501090701,54.767173839946203
7125,030501090702,58.880703640361595
7126,030501090703,64.180438335310839
7127,030501090704,63.853492350846480
7128,030501090801,66.969935760171310
7129,030501090802,53.632349924090107
7130,030501090803,61.205850720585069
7131,030501090804,66.495294652370561
7132,030501090805,63.550907941651168
7133,030501090806,70.449236367646250
7134,030501090807,64.863416398513309
7135,030501090808,70.101952960940778
7136,030501090901,57.402564929827392
7137,030501090902,67.021193355370514
7138,030501090903,65.954198864802024
7139,030501090904,68.334593572778829
7140,030501090905,68.399967021188885
7141,030501090906,59.848250769661348
7142,030501090907,69.055773252390722
7143,030501090908,61.297112821893890
7144,030501091001,59.122975656394793
7145,030501091002,56.073587422311775
7146,030501091003,64.404657008486950
7147,030501091101,64.227210041062989
7148,030501091102,54.265541232334471
7149,030501091103,49.244083422339649
7150,030501091104,47.783124268646262
7151,030501091105,46.085667271901954
7152,030501091201,63.474264597481991
7153,030501091202,69.953005589959602
7154,030501091203,46.530003388845856
7155,030501091204,45.672284927735717
7156,030501091205,56.395327250118221
7157,030501091206,45.764046748024242
7158,030501091207,60.121567438006750
7159,030501091301,62.755306105767922
7160,030501091302,65.356632723586600
7161,030501091303,61.403508490354056
7162,030501091304,54.260595970057288
7163,030501091305,60.731306843596244
7164,030501091306,60.482973578543380
7165,030501091307,64.373074818231572
7166,030501091308,61.639370680489101
7167,030501091309,56.751573752329151
7168,030501091310,56.119377044711015
7169,030501091311,57.032856485191566
7170,030501091401,38.055051518190936
7171,030501091402,46.248365073661517
7172,030501091403,47.098616745193880
7173,030501100101,42.646162484723703
7174,030501100102,46.771959926411014
7175,030501100103,43.788096682847893
7176,030501100104,41.240094318636828
7177,030501100201,40.813943145176232
7178,030501100202,55.261946622317254
7179,030501100203,36.961008174676572
7180,030501100301,19.740606716493627
7181,030501100302,60.458789359287543
7182,030501100303,57.953620718293891
7183,030501100304,55.298907008007482
7184,030501100305,55.027261785811611
7185,030501100306,46.328504773246394
7186,030501100307,51.704729233031117
7187,030501100308,67.456813906923117
7188,030501100309,64.041949634014216
7189,030501100310,83.970810903096037
7190,030501100401,58.539635900803617
7191,030501100402,56.533853105041445
7192,030501100403,67.634129883650317
7193,030501110101,43.509951398294959
7194,030501110102,50.999728264755937
7195,030501110103,48.296080894227423
7196,030501110104,42.864408423945996
7197,030501110105,44.968085894113294
7198,030501110106,45.774863713091847
7199,030501110107,44.560275424740475
7200,030501110108,52.109447340980189
7201,030501110109,60.070398519626032
7202,030501120101,70.691804505457640
7203,030501120102,70.983403720010784
7204,030501120103,64.745633669351548
7205,030501120104,72.920359616160994
7206,030501120105,57.270599919008042
7207,030501120106,65.744349651044388
7208,030501120201,75.688789353546667
7209,030501120202,86.425456422166306
7210,030501120203,74.570054594622178
7211,030501120204,77.944818591596558
7212,030501120205,85.047880174223664
7213,030501120206,82.439289617922313
7214,030501120301,86.895166456572497
7215,030501120302,83.449166130683309
7216,030501120303,45.595565081300556
7217,030501120304,0.000000000000000
7218,030501120401,74.301672809753327
7219,030501120402,72.324522545864852
7220,030501120403,50.705198362275873
7221,030501120404,1.185823754789272
7222,030502010101,64.494660715841647
7223,030502010201,68.336998400153391
7224,030502010202,84.914059266617002
7225,030502010203,83.064452201620369
7226,030502010301,86.601090909090914
7227,030502010302,92.697609867755645
7228,030502010303,81.262968299711815
7229,030502010304,83.031263864651422
7230,030502010305,80.275944301618139
7231,030502010306,79.611991412799014
7232,030502010401,69.511856764078289
7233,030502010402,37.561083623975989
7234,030502010501,66.773008541826414
7235,030502010502,67.841754828907540
7236,030502010503,68.311585701630477
7237,030502010504,65.148694152431005
7238,030502010505,63.804559865092749
7239,030502010506,65.840318152454785
7240,030502010601,48.866585920260157
7241,030502010602,71.025217756063853
7242,030502010603,48.568545635857873
7243,030502010604,52.040849857293075
7244,030502010605,27.599594808381493
7245,030502010701,63.801001695504432
7246,030502010702,67.218116248525192
7247,030502010703,57.210566633950158
7248,030502010704,64.491841185740057
7249,030502010705,52.125278569462573
7250,030502010706,39.747861216730037
7251,030502010707,18.241777469238560
7252,030502010708,0.000000000000000
7253,030502020101,77.312260107233001
7254,030502020102,81.026266211005961
7255,030502020103,78.054387419298109
7256,030502020104,76.103224198105366
7257,030502020105,77.779532971364063
7258,030502020201,71.724698569375903
7259,030502020202,47.190860130784522
7260,030502020203,34.974543239951281
7261,030502020204,7.947841130783671
7262,030502020205,40.482269153387563
7263,030502020206,0.000000000000000
7264,030502020207,1.872526069376463
7265,030502030101,52.786914967800158
7266,030502030102,52.218810760614062
7267,030502030103,48.135346631925167
7268,030502030104,41.992461425274385
7269,030502030105,46.416211913315806
7270,030502030106,49.403000991726557
7271,030502030201,33.486308587606167
7272,030502030202,48.673090513207406
7273,030502030203,45.727881804260058
7274,030502030204,53.416713631560405
7275,030502030205,54.775571685282408
7276,030502030206,37.735051336559771
7277,030502030207,56.902538824904816
7278,030502030208,53.292993932499051
7279,030502030209,57.760191846522780
7280,030502030210,56.156823266219241
7281,030502030301,54.898400412796697
7282,030502030302,55.274332957534760
7283,030502030303,63.159761367906803
7284,030502030304,52.528663822294462
7285,030502030305,50.646572388787838
7286,030502030306,59.771417996910401
7287,030502030307,46.905457352373602
7288,030502030308,53.963704154618782
7289,030502040101,41.124693986162853
7290,030502040102,55.368668989804007
7291,030502040103,49.924387426779965
7292,030502040104,49.401910926182772
7293,030502040105,46.081765913757700
7294,030502040106,38.299162049641410
7295,030502040107,49.928251090466013
7296,030502040108,44.717520775623271
7297,030502040109,52.227583484645137
7298,030502040201,50.896148468285240
7299,030502040202,47.577864563391785
7300,030502040203,35.337688313479745
7301,030502040204,42.267942309893549
7302,030502040205,43.530498161997720
7303,030502040206,52.838126626522048
7304,030502040207,51.673784565994602
7305,030502040301,49.743192473187335
7306,030502040302,42.982472761724303
7307,030502040303,51.797491413816445
7308,030502040304,49.138214262284329
7309,030502040305,46.835572113198310
7310,030502040306,47.841314456242628
7311,030502040307,58.733670575474967
7312,030502040308,55.855907939654223
7313,030502040309,48.102989480686873
7314,030502040310,41.234854874210605
7315,030502040311,54.963204899561752
7316,030502040312,67.836025023848080
7317,030502050101,45.084280961958228
7318,030502050102,35.737956827189144
7319,030502050103,22.902981479498983
7320,030502050104,36.599662685436961
7321,030502050105,28.954787909575820
7322,030502050106,49.294072053968712
7323,030502050107,47.683637496107131
7324,030502050108,50.759664380925038
7325,030502050201,57.970794223826715
7326,030502050202,62.315298279858482
7327,030502050301,48.761415668318385
7328,030502050302,36.535717539863327
7329,030502050303,48.427735825699429
7330,030502050304,57.888857924604785
7331,030502050305,70.551794889478941
7332,030502050306,50.805779003258664
7333,030502050307,65.647584203163674
7334,030502050308,63.314842409232448
7335,030502050309,70.824310200668890
7336,030502050310,74.264710494676862
7337,030502050311,67.348656153922448
7338,030502060101,69.762210054523607
7339,030502060102,65.821674761542511
7340,030502060103,67.297500130746300
7341,030502060104,61.762484940547900
7342,030502060105,63.378357537591569
7343,030502060106,65.386520863916459
7344,030502060107,66.437299647697344
7345,030502060108,65.913922862522682
7346,030502060201,55.445648395438553
7347,030502060202,55.873010417217493
7348,030502060203,51.968015777234861
7349,030502060204,63.763771170378909
7350,030502060301,67.229020410060912
7351,030502060302,71.799238148007063
7352,030502060303,80.855822814955943
7353,030502060304,75.082334877671016
7354,030502060305,75.789809062410939
7355,030502060306,61.211403587310116
7356,030502060307,47.552123258502156
7357,030502060308,20.623931165253481
7358,030502060309,0.000000000000000
7359,030502060401,57.884258033776270
7360,030502060402,47.543507404847190
7361,030502060403,47.955527638190958
7362,030502060404,50.113920839904274
7363,030502060405,34.499915851960651
7364,030502060406,0.215695488721805
7365,030502070101,54.809226018571998
7366,030502070102,49.043167852880067
7367,030502070103,46.247316661983703
7368,030502070104,52.827447287186729
7369,030502070105,52.771741618969749
7370,030502070106,44.500253539805747
7371,030502070107,38.393879430930369
7372,030502070108,42.808557703049935
7373,030502070109,50.010210368805566
7374,030502070110,57.550373549987377
7375,030502070111,58.126775575063462
7376,030502070201,41.553914174851180
7377,030502070202,52.298006963770916
7378,030502070203,56.586000633522161
7379,030502070301,59.232616416077533
7380,030502070302,59.002704964150212
7381,030502070401,50.811252199189170
7382,030502070402,55.931335116731518
7383,030502070403,53.729711637821786
7384,030502070501,61.206508800810433
7385,030502070502,57.255225738252747
7386,030502070503,66.826026278672700
7387,030502070504,70.659782826630646
7388,030502070505,58.435039603490800
7389,030502070506,73.344164256644461
7390,030502070507,69.581428712077525
7391,030502070508,70.369021663115106
7392,030502070601,56.849018743109148
7393,030502070602,44.792450134308737
7394,030502070603,58.013588276569330
7395,030502070604,71.937963507945852
7396,030502070605,67.336276282664969
7397,030502070606,76.832034675419038
7398,030502070701,66.630182456288722
7399,030502070702,72.486634464466050
7400,030502070703,68.639446323826078
7401,030502070704,65.037493766151329
7402,030502070705,65.114836442816852
7403,030502070706,44.348668491246364
7404,030502070801,62.211435843299448
7405,030502070802,61.413095140539212
7406,030502070803,59.863988821538221
7407,030502070804,66.738362159983112
7408,030502070901,76.192380505129066
7409,030502070902,67.895612048707548
7410,030502070903,72.383272028727660
7411,030502071001,70.044592052395657
7412,030502071002,72.135967723380830
7413,030502071003,24.727383276529565
7414,030502071101,40.595774550244379
7415,030502071102,37.819071823204418
7416,030502071103,33.147636447692456
7417,030502071104,3.486333569081000
7418,030502071106,62.200945626477541
7419,030502080101,47.069271286363197
7420,030502080102,50.067948080401862
7421,030502080201,34.978531786074669
7422,030502080202,50.134515552254015
7423,030502080203,65.851529058425612
