OBJECTID,HUC_12,PIMPV
19365,051002050601,18.953908905506498
19366,051002050602,31.350033241523398
19367,051002050603,4.203163559089660
19368,051002050604,1.687964423497220
19369,051002050701,9.317730594236870
19370,051002050702,1.062976212348830
19371,051002050703,0.675424279266526
19372,051002050704,0.633412340908325
19373,051002050705,0.735734855757086
19374,051002050706,0.378646725965359
19375,051002050707,2.673365294321160
19376,051002050708,2.663698731778590
19377,051002050709,4.645185505100360
19378,051002050710,10.763258168911200
19379,051002050801,11.224155539868701
19380,051002050802,0.995108679922433
19381,051002050803,7.310937373482920
19382,051002050804,14.079434660443100
19383,051002050805,7.944178538049790
19384,051002050806,0.615843626772517
19385,051002050807,0.851481326935114
19386,051002050901,9.874574858592609
19387,051002050902,23.982644865175001
19388,051002050903,2.464702509182770
19389,051002050904,4.387853034595240
19390,051002050905,2.088567559545890
19391,051002051001,0.935620900316717
19392,051002051002,1.376388203964890
19393,051002051003,0.667434423105602
19394,051002051004,4.399301978938180
19395,051002051005,1.792388129207060
19396,051002051101,0.709305506702622
19397,051002051102,0.573513742071882
19398,051002051103,0.415578796604353
19399,051002051104,0.304959182939548
19400,051002051201,1.466648564035400
19401,051002051202,1.573045882528770
19402,051002051203,0.575182123270852
19403,051002051204,0.345791313578710
19404,051002051205,0.429368029739777
19405,051002051301,0.489074338420995
19406,051002051302,0.383993504610567
19407,051002051303,1.524202593632480
19408,051002051304,0.470323285107047
19409,051002051305,0.745596951735817
19410,051002051306,0.997224303994227
19411,051002051307,1.040469293767060
19412,051002051308,3.186840745683900
19413,051002051309,0.936389119921141
19414,051002051310,0.566857036076755
19415,051002051401,2.111372002173710
19416,051002051402,1.346917769828900
19417,051002051403,2.065468488354390
19418,051002051404,1.463947150136270
19419,051002051405,1.099544814819510
19420,051002051501,5.557579879256450
19421,051002051502,0.353100745987492
19422,051002051503,0.306694050063994
19423,051002051504,0.887169698777214
19424,051002051505,1.061987494103360
19425,051002051506,0.703041484370882
19426,051002051507,0.565826330532213
19427,051002051508,0.569022763072552
19428,051002051509,0.940783937920718
19429,051002051510,3.389070290350960
19430,051100010101,0.591338630994385
19431,051100010102,0.423222562652211
19432,051100010103,0.466237327042020
19433,051100010104,0.509562826974098
19434,051100010105,0.529303987093800
19435,051100010106,2.937877866418630
19436,051100010107,0.422239472887004
19437,051100010108,0.805301319386663
19438,051100010109,0.726303139552351
19439,051100010110,0.433252349594016
19440,051100010111,0.346020260492041
19441,051100010112,0.766711625017049
19442,051100010113,1.662311299543910
19443,051100010114,1.040329801023610
19444,051100010115,0.740307007936374
19445,051100010116,0.478195536293320
19446,051100010201,0.235229284862501
19447,051100010202,0.489743245960984
19448,051100010203,0.440248990133104
19449,051100010204,1.170122649448840
19450,051100010205,1.055363815282810
19451,051100010301,0.397387849640508
19452,051100010302,0.729829715467058
19453,051100010303,0.277140769914877
19454,051100010304,0.307365439093484
19455,051100010305,0.232702952029520
19456,051100010306,0.466767393977099
19457,051100010307,0.343108131047360
19458,051100010308,1.065714688336700
19459,051100010401,2.131214421252370
19460,051100010402,0.640450627551792
19461,051100010403,0.574960687878484
19462,051100010404,0.904488171567544
19463,051100010405,1.870408695004840
19464,051100010406,2.285116557083080
19465,051100010407,3.318521271922410
19466,051100010408,0.818784797182138
19467,051100010409,0.907036299337425
19468,051100010410,0.785062991577922
19469,051100010411,0.450232913325697
19470,051100010412,0.376877479163881
19471,051100010501,0.609551408036496
19472,051100010502,0.550250653618287
19473,051100010503,0.896572054240714
19474,051100010504,7.028331894148900
19475,051100010505,0.681128661415180
19476,051100010601,0.309159705861355
19477,051100010602,0.403677479250094
19478,051100010603,0.560049723978453
19479,051100010604,0.282295340158181
19480,051100010605,1.136631154464460
19481,051100010606,1.267926924045230
19482,051100010607,0.724997428329522
19483,051100010608,0.652931735200533
19484,051100010609,0.523353478633292
19485,051100010701,0.963314461498184
19486,051100010702,2.596381362740090
19487,051100010703,2.512612576444930
19488,051100010704,0.830670423599414
19489,051100010705,0.372687603712126
19490,051100010706,0.845425762372938
19491,051100010707,0.450182694843108
19492,051100010708,0.331681422862963
19493,051100010709,0.462326767661248
19494,051100010801,0.569266613492297
19495,051100010802,0.675370455827309
19496,051100010803,2.528486707566460
19497,051100010804,0.610592341544843
19498,051100010805,0.408606173994387
19499,051100010806,0.708009522065556
19500,051100010807,1.528058523438250
19501,051100010808,0.286584565654333
19502,051100010901,0.762347618449164
19503,051100010902,0.901371220882207
19504,051100010903,0.891405492090519
19505,051100010904,0.694270205066345
19506,051100010905,2.779263598985910
19507,051100011001,0.567762813807531
19508,051100011002,1.205554913112500
19509,051100011003,14.610323507034900
19510,051100011004,5.079235491037280
19511,051100011005,1.335884051532650
19512,051100011006,1.030868779141690
19513,051100011007,1.171751412429380
19514,051100011008,0.429141013885250
19515,051100011009,0.472168732427472
19516,051100011101,0.669181434599156
19517,051100011102,0.776012314489982
19518,051100011103,0.632641044856011
19519,051100011104,0.697073498287278
19520,051100011105,0.632239255765199
19521,051100011106,0.895479099943643
19522,051100011107,0.582327943043214
19523,051100011201,1.508881922675030
19524,051100011202,4.234676558350900
19525,051100011203,0.459113698647437
19526,051100011204,0.352770407738343
19527,051100011205,0.418513711395101
19528,051100011206,0.392506863435494
19529,051100011301,0.244730771153695
19530,051100011302,0.110903221072713
19531,051100011303,1.050953684315840
19532,051100011304,0.441491008217920
19533,051100011305,0.493308716166480
19534,051100011401,0.283979608519240
19535,051100011402,0.298695273992462
19536,051100011403,0.209697171280408
19537,051100011404,0.260496127642229
19538,051100011405,0.344958697151702
19539,051100020101,1.267489315490790
19540,051100020102,1.245558527150290
19541,051100020103,3.649160503158240
19542,051100020104,1.129446703199580
19543,051100020105,2.403868309110240
19544,051100020106,1.396639869480470
19545,051100020107,1.342659063871680
19546,051100020108,1.391715288648550
19547,051100020109,0.771451075315295
19548,051100020201,2.023853296875940
19549,051100020202,0.693539446942169
19550,051100020203,0.814204490700588
19551,051100020204,0.754199417925155
19552,051100020205,0.839739166436655
19553,051100020206,0.888803950513145
19554,051100020207,1.305844353575780
19555,051100020301,0.789412444228660
19556,051100020302,0.843711412947610
19557,051100020303,0.795933230401725
19558,051100020304,0.899207487091979
19559,051100020305,4.037938499443840
19560,051100020306,6.875083874803580
19561,051100020307,1.242245950461250
19562,051100020401,5.709858888152290
19563,051100020402,1.678826873700940
19564,051100020403,1.193089295470600
19565,051100020404,0.811282570199848
19566,051100020405,0.524288258640798
19567,051100020501,2.199970420565770
19568,051100020502,0.993519988454322
19569,051100020503,1.407929763489300
19570,051100020504,1.742638862194890
19571,051100020505,0.872682105937976
19572,051100020601,1.716223792635860
19573,051100020602,3.220229073031860
19574,051100020603,5.284325248423980
19575,051100020604,0.986647306168134
19576,051100020605,0.708493154956809
19577,051100020606,1.039521818105010
19578,051100020607,5.203871717032340
19579,051100020701,1.303398953033990
19580,051100020702,1.208879657276390
19581,051100020703,0.840094186113291
19582,051100020704,0.658724434949448
19583,051100020705,2.649083582008820
19584,051100020706,0.559376422564011
19585,051100020801,0.700512051954540
19586,051100020802,1.356588629979920
19587,051100020803,0.919454008853910
19588,051100020804,0.348361226012928
19589,051100020805,0.508605056967872
19590,051100020901,5.088509605084620
19591,051100020902,18.530886627907002
19592,051100020903,6.378017919885230
19593,051100020904,0.595803411768045
19594,051100020905,0.455375244074479
19595,051100030101,0.380113908090953
19596,051100030102,0.311174456336614
19597,051100030103,0.343284245459125
19598,051100030104,0.256860507841962
19599,051100030105,0.335609125646213
19600,051100030201,1.166031958218050
19601,051100030202,0.370717801680561
19602,051100030203,0.536792466070652
19603,051100030204,4.317940130111670
19604,051100030205,0.599899742958009
19605,051100030206,1.485012539309740
19606,051100030207,0.540264237964019
19607,051100030208,0.595558662221744
19608,051100030209,0.237521007887925
19609,051100030301,0.295314181443878
19610,051100030302,0.476049249573110
19611,051100030303,0.724848056447897
19612,051100030304,2.552173053899180
19613,051100030305,0.543131607500952
19614,051100030306,0.426850872735762
19615,051100030401,0.349219885035689
19616,051100030402,0.760729906166046
19617,051100030403,4.221376067810080
19618,051100030404,1.509602009898530
19619,051100030405,1.625349542867340
19620,051100030501,0.622266071626157
19621,051100030502,1.216293883806700
19622,051100030503,2.158651151102780
19623,051100030504,1.418474616722160
19624,051100030505,1.403257725681230
19625,051100040101,0.362349792862105
19626,051100040102,0.287767903815996
19627,051100040103,0.535931337285739
19628,051100040104,0.916899990175852
19629,051100040105,2.138153074995180
19630,051100040106,0.298333649876548
19631,051100040201,0.599910225334411
19632,051100040202,0.476627830244810
19633,051100040203,0.455168193774486
19634,051100040204,0.613205376803497
19635,051100040205,0.993503480278422
19636,051100040301,1.214873573480760
19637,051100040302,0.729446457349899
19638,051100040303,0.765523259716722
19639,051100040304,0.348250427993152
19640,051100040305,0.335312878038051
19641,051100040306,0.564319480187629
19642,051100040401,0.849913329135044
19643,051100040402,0.622771677594333
19644,051100040403,0.315965769610205
19645,051100040404,0.409014950219291
19646,051100040405,0.311455113120780
19647,051100040501,0.270777400796578
19648,051100040502,0.729876977152900
19649,051100040503,0.717622645525168
19650,051100040504,3.487205014110840
19651,051100040505,1.046766205656850
19652,051100040506,0.689584714928396
19653,051100040507,0.697372165828669
19654,051100050101,0.363669149570693
19655,051100050102,0.870263373296740
19656,051100050103,0.500076221836032
19657,051100050104,0.710519839208072
19658,051100050105,1.004876504858920
19659,051100050201,1.192182410423450
19660,051100050202,1.661237166533300
19661,051100050203,0.858015348729545
19662,051100050204,0.814383574749813
19663,051100050205,0.891349031224496
19664,051100050301,0.345678605989191
19665,051100050302,0.647340380668560
19666,051100050303,0.629454899748731
19667,051100050304,0.696660168753911
19668,051100050305,1.831852234969590
19669,051100050306,9.480175416684011
19670,051100050307,4.540155064163200
19671,051100050308,1.052290765889210
19672,051100050401,2.687827591471170
19673,051100050402,2.520645026372660
19674,051100050403,0.506753300877077
19675,051100050404,0.740923034971709
19676,051100050405,1.522379196872600
19677,051100050501,4.814132841328410
19678,051100050502,1.306573880956200
19679,051100050503,0.841138672822715
19680,051100050504,0.965978934952682
19681,051100050505,0.848968118316783
19682,051100060101,0.249778000409845
19683,051100060102,0.807123688704562
19684,051100060103,0.982244139772863
19685,051100060104,0.498350227008764
19686,051100060201,0.426291119462861
19687,051100060202,0.302289926128770
19688,051100060203,0.452020034374147
19689,051100060204,0.445592508879561
19690,051100060205,0.249662737075997
19691,051100060206,0.526822986684025
19692,051100060301,0.798279705656060
19693,051100060302,1.108216208133970
19694,051100060303,1.888761749080510
19695,051100060304,1.242943591045660
19696,051100060401,5.533756508512260
19697,051100060402,1.948891849339950
19698,051100060403,1.051392659254030
19699,051100060404,0.973672536501630
19700,051100060405,0.873717371737174
19701,051100060501,1.056097961192930
19702,051100060502,4.578102364691910
19703,051100060503,1.027110450243480
19704,051100060504,3.710201495141710
19705,051100060505,0.483564143211797
19706,051100060506,1.346911171590650
19707,051100060507,0.615779525950143
19708,051201010101,2.345287508993300
19709,051201010102,2.947489161955970
19710,051201010103,1.868201634596560
19711,051201010201,3.560657024330080
19712,051201010202,2.923289183222960
19713,051201010203,5.561770972518150
19714,051201010204,5.987341124983380
19715,051201010301,2.580560074939600
19716,051201010302,10.599808391026899
19717,051201010303,1.495472496473910
19718,051201010401,1.597580604171260
19719,051201010402,1.071465346534650
19720,051201010403,1.079062633855170
19721,051201010404,1.528199369126850
19722,051201010405,1.699604264254560
19723,051201010501,1.597042815405830
19724,051201010502,1.619265048074810
19725,051201010601,2.415558247206780
19726,051201010602,1.553509474246060
19727,051201010603,1.263828485259090
19728,051201010604,1.606033848417950
19729,051201010701,1.115575620767490
19730,051201010702,0.768209338122114
19731,051201010703,1.085571347604310
19732,051201010704,1.321818573686480
19733,051201010801,6.250500865440970
19734,051201010802,5.648794572338610
19735,051201010803,1.020803412107760
19736,051201010804,3.311092617975330
19737,051201010901,1.522127064894110
19738,051201010902,3.797650271260730
19739,051201010903,1.282187364862210
19740,051201010904,4.643070325403490
19741,051201011001,4.802682491629740
19742,051201011002,15.777083494544600
19743,051201011003,6.896145565077890
19744,051201011004,17.726926393038301
19745,051201011005,3.181934644244260
19746,051201011006,3.257942511346440
19747,051201011101,1.343562834578890
19748,051201011102,1.643546261312710
19749,051201011103,2.471344925479060
19750,051201011104,16.059729013010699
19751,051201011201,1.437692016329280
19752,051201011202,2.286658160144030
19753,051201011301,1.476955256894190
19754,051201011302,1.021561189858260
19755,051201011303,5.707616379885290
19756,051201011304,1.258027802617670
19757,051201011305,1.255186507854590
19758,051201011401,1.916324643511830
19759,051201011402,1.815055880479470
19760,051201011403,2.299739217652960
19761,051201011404,0.985343248194849
19762,051201011405,8.438079788512381
19763,051201011406,1.374387977377650
19764,051201011407,1.484098061951300
19765,051201011501,1.302132813984420
19766,051201011502,2.408296376419690
19767,051201011503,2.452508682961830
19768,051201011504,1.407606695516440
19769,051201011505,1.098702174279450
19770,051201011506,1.780168230346170
19771,051201011507,5.705453576560370
19772,051201011601,1.353212666710470
19773,051201011602,9.175245014049761
19774,051201011603,4.458154043875420
19775,051201020101,1.327884865850480
19776,051201020102,1.567618693211770
19777,051201020103,4.915364030936920
19778,051201020104,4.530228674988290
19779,051201020105,2.235450171821310
19780,051201020106,1.376410272893830
19781,051201020107,1.313199776929350
19782,051201020108,1.381703858956970
19783,051201020201,1.292114162045180
19784,051201020202,0.876878151302960
19785,051201020203,1.119734283862610
19786,051201020301,2.278580492588110
19787,051201020302,1.317528302698980
19788,051201020303,0.938986995424025
19789,051201020304,1.073328158830020
19790,051201020305,1.817393005351480
19791,051201020306,0.920937968939271
19792,051201020401,2.824136986301370
19793,051201020402,1.023363897028700
19794,051201020403,0.987093781824415
19795,051201020404,0.892010276172126
19796,051201020405,1.014538022116240
19797,051201020406,0.778791692888609
19798,051201030101,3.971273938384680
19799,051201030102,1.931275206031910
19800,051201030103,1.193296813017780
19801,051201030104,1.562324349461170
19802,051201030105,1.224164299759670
19803,051201030201,1.088563061780620
19804,051201030202,0.895977086316886
19805,051201030203,1.534147508958950
19806,051201030204,1.055569024035460
19807,051201030205,3.044958824838640
19808,051201030206,1.005489190344420
19809,051201030301,2.722151309466600
19810,051201030302,2.229873863303020
19811,051201030401,1.159348676792470
19812,051201030402,1.660494684916280
19813,051201030403,1.066834316665050
19814,051201030404,1.754780535834590
19815,051201030501,1.662841644064260
19816,051201030502,1.438459185692950
19817,051201030503,1.685534908772640
19818,051201030504,4.509172201880440
19819,051201030505,0.716682951697183
19820,051201030506,4.972275650658170
19821,051201030507,1.422557659853740
19822,051201030508,3.302452463267070
19823,051201030509,2.934065805210950
19824,051201030510,5.146238298137030
19825,051201030511,21.866970814941698
19826,051201030601,5.251712680873170
19827,051201030602,0.929990231195050
19828,051201030603,1.436466875491270
19829,051201030604,1.147308688949390
19830,051201030605,1.241808015493710
19831,051201030606,1.551304674300730
19832,051201040101,1.557986834150600
19833,051201040102,1.994158878504670
19834,051201040103,2.268230407194980
19835,051201040104,9.939304750453150
19836,051201040201,6.813001473718680
19837,051201040202,2.891668559745570
19838,051201040203,1.181300689182500
19839,051201040204,4.763524646965520
19840,051201040205,4.906051569900020
19841,051201040301,1.681104061461440
19842,051201040302,1.229516936963750
19843,051201040303,1.601826032202930
19844,051201040304,1.628125313786520
19845,051201040401,2.515085398697710
19846,051201040402,0.948752079866888
19847,051201040403,0.998561554268634
19848,051201040404,1.407808781080670
19849,051201040405,1.187049901217260
19850,051201040406,1.358952435828330
19851,051201040407,5.523591572995890
19852,051201040501,1.545292080866750
19853,051201040502,1.707200247218790
19854,051201040503,1.237653577451220
19855,051201040504,0.902030402891464
19856,051201040505,1.038326197876960
19857,051201040506,1.208076390636800
19858,051201040507,1.342538026598710
19859,051201040508,1.002682915738260
19860,051201040509,1.250377343501750
19861,051201040601,0.865587071131769
19862,051201040602,1.682314803697920
19863,051201040603,1.427954169264170
19864,051201040701,1.504482431418090
19865,051201040702,1.422937341978980
19866,051201040703,0.804433822317455
19867,051201040704,1.780865165895360
19868,051201040705,4.859860365389050
19869,051201050101,0.879079810646956
19870,051201050102,1.133479586756290
19871,051201050103,1.006853197299940
19872,051201050104,6.029053249997320
19873,051201050201,2.600065631152920
19874,051201050202,1.082025054219400
19875,051201050203,0.959743178170144
19876,051201050204,1.382503636123230
19877,051201050205,1.459066472632810
19878,051201050206,2.061478940525980
19879,051201050301,1.163189285340590
19880,051201050302,0.874824332463361
19881,051201050303,1.279448356915280
19882,051201050401,1.444380231167800
19883,051201050402,1.361245569234290
19884,051201050403,1.822370698608320
19885,051201050404,4.025614663286830
19886,051201050405,1.691969080430210
19887,051201050501,1.559876636837050
19888,051201050502,1.131822596309490
19889,051201050503,0.916081254109423
19890,051201050504,1.184955217319630
19891,051201050505,1.870289537388250
19892,051201050506,3.343032338697080
19893,051201050507,1.277184277440320
19894,051201050508,3.483830217281460
19895,051201050601,1.312299049999390
19896,051201050602,1.827029139052940
19897,051201050603,2.554438467925350
19898,051201060101,1.199545272167980
19899,051201060102,2.214532674772040
19900,051201060103,1.766423509795750
19901,051201060104,3.737283825025430
19902,051201060105,4.054258684538000
19903,051201060201,2.395836609529800
19904,051201060202,12.647748972860400
19905,051201060203,4.237263986896570
19906,051201060204,4.863309258557860
19907,051201060205,8.581598631817160
19908,051201060301,1.821743502475250
19909,051201060302,3.454342399159110
19910,051201060303,1.446339806724510
19911,051201060304,2.921048578908640
19912,051201060305,1.766864306710550
19913,051201060401,1.124834147305420
19914,051201060402,1.011848945561550
19915,051201060403,1.833732924449400
19916,051201060404,1.248979861922930
19917,051201060405,2.208938254329190
19918,051201060406,1.219716775599130
19919,051201060407,2.548998073217730
19920,051201060408,1.189822198204850
19921,051201060409,1.468288513902970
19922,051201060501,1.121711605643590
19923,051201060502,4.654692045958870
19924,051201060503,1.641804222648750
19925,051201060504,1.810124878486500
19926,051201060505,0.968964552439576
19927,051201060506,1.546536344657430
19928,051201060507,2.167309110057930
19929,051201060508,1.011330877642540
19930,051201060509,3.646706070680950
19931,051201060601,3.989178144392310
19932,051201060602,1.836155223880600
19933,051201060603,2.099915682967960
19934,051201060604,1.462431199304750
19935,051201060605,1.798654582827240
19936,051201060606,1.206855503327030
19937,051201060607,2.252469303172330
19938,051201060608,3.790416210295730
19939,051201060701,1.448183932386700
19940,051201060702,1.025964236358310
19941,051201060703,1.966126168315480
19942,051201060704,1.180793759890030
19943,051201060705,1.443365268142280
19944,051201060801,1.063779861378130
19945,051201060802,1.174477784983000
19946,051201060803,2.066523745980360
19947,051201060804,0.793346958696846
19948,051201060805,1.197426029235220
19949,051201060901,1.916817211364760
19950,051201060902,1.213074534835750
19951,051201060903,1.460218297733060
19952,051201060904,1.089409976804330
19953,051201061001,0.977443262901073
19954,051201061002,1.363833908659700
19955,051201061003,1.023512685914260
19956,051201061004,1.098043422294690
19957,051201061005,1.524446761673040
19958,051201061006,1.397672588878930
19959,051201061007,2.028599704217680
19960,051201061008,1.245586242436970
19961,051201061101,1.253881715659950
19962,051201061102,1.641711445189080
19963,051201061103,4.201050811386010
19964,051201061104,1.816093088857550
19965,051201061201,1.845519574333130
19966,051201061202,2.210129526406540
19967,051201061203,1.839516002304750
19968,051201061204,2.464562493598720
19969,051201061205,1.418588586895230
19970,051201061206,1.068871810849170
19971,051201061207,3.013158885384690
19972,051201061208,2.625467917091040
19973,051201061301,1.185943288520240
19974,051201061302,1.511770511217840
19975,051201061303,1.200373567867280
19976,051201061304,7.799826885443320
19977,051201061305,1.002154933019350
19978,051201061306,1.572253315586060
19979,051201061307,1.474808416240920
19980,051201061308,2.194705019339350
19981,051201061309,1.604001015882940
19982,051201070101,2.090144188188610
19983,051201070102,1.434584229915620
19984,051201070103,1.833031955675790
19985,051201070104,1.151420419641520
19986,051201070105,1.351149826777490
19987,051201070106,1.123832013862930
19988,051201070107,2.926179708076690
19989,051201070108,7.928040575903770
19990,051201070109,22.823715034497500
19991,051201070201,1.073346411296960
19992,051201070202,1.059080800593030
19993,051201070203,1.564747410323520
19994,051201070204,1.772515286558190
19995,051201070205,1.289763084651420
19996,051201070301,1.188289806234200
19997,051201070302,0.835000000000000
19998,051201070303,1.100684960289110
19999,051201070304,1.307728821604760
20000,051201070305,6.952138189816910
20001,051201070306,1.030225475392210
20002,051201070307,3.868906427138750
20003,051201070308,3.651730166326460
20004,051201070309,2.708687566418700
20005,051201070310,1.367571361722040
20006,051201070311,5.944783302756670
20007,051201070401,5.867045993361780
20008,051201070402,3.228886168910650
20009,051201070403,12.720916320641800
20010,051201070404,1.903708206686930
20011,051201070405,1.316719729543440
20012,051201070406,1.485422582533110
20013,051201070407,1.266680594860500
20014,051201070408,1.123579688285570
20015,051201070409,6.305884665056990
20016,051201080101,1.189881003338760
20017,051201080102,0.892660572703247
20018,051201080103,0.946389151687165
20019,051201080104,32.324546086107503
20020,051201080105,1.031090516296690
20021,051201080106,4.933741805036460
20022,051201080201,2.797734037445990
20023,051201080202,5.124519367179020
20024,051201080203,36.057896984169702
20025,051201080301,3.134007655467000
20026,051201080302,1.251305754564360
20027,051201080303,1.828689669715580
20028,051201080304,1.188607928040000
20029,051201080401,1.540369236844700
20030,051201080402,1.038463711454370
20031,051201080403,1.109807560593010
20032,051201080404,1.119797092821350
20033,051201080405,1.395373672651070
20034,051201080406,1.129589020378840
20035,051201080407,2.394845593207600
20036,051201080408,1.092593232044200
20037,051201080409,1.099571734475370
20038,051201080410,1.236079695393200
20039,051201080501,6.797923492115870
20040,051201080502,6.746322022318380
20041,051201080503,0.745578815914920
20042,051201080504,0.741242937853107
20043,051201080505,2.463269682081410
20044,051201080506,0.857095184596047
20045,051201080507,1.160484748654290
20046,051201080508,0.798033083937339
20047,051201080509,0.811781250708826
20048,051201080510,1.470750923838520
20049,051201080601,0.576390575661890
20050,051201080602,0.689001458285363
20051,051201080603,4.248797544700800
20052,051201080604,1.589719384259330
20053,051201080605,1.274428042634790
20054,051201080606,0.931356257190336
20055,051201080607,0.923125146932059
20056,051201080608,2.018316675847960
20057,051201080701,0.804511659344373
20058,051201080702,0.993470589345360
20059,051201080703,0.786765594777563
20060,051201080704,0.905132327265813
20061,051201080705,1.718137854468130
20062,051201080706,1.191682566096200
20063,051201080707,1.134627267685970
20064,051201080708,2.571368845959780
20065,051201080801,2.039427022645520
20066,051201080802,1.347716485810500
20067,051201080803,2.129795343927750
20068,051201080901,0.909640077547695
20069,051201080902,0.684945178521226
20070,051201080903,0.803954000031208
20071,051201081001,0.865184162516641
20072,051201081002,1.400780485933990
20073,051201081003,0.931412424540823
20074,051201081004,1.806750448833030
20075,051201081101,3.496788717473350
20076,051201081102,0.666594055092382
20077,051201081103,0.746369351146425
20078,051201081104,1.593200279735330
20079,051201081201,1.430435223184880
20080,051201081202,1.224566802212700
20081,051201081203,0.794202934624336
20082,051201081204,1.070548827621750
20083,051201081205,0.725000000000000
20084,051201081206,1.373525812820460
20085,051201081207,0.671264927189009
20086,051201081208,1.527270803576150
20087,051201081301,0.809681519321487
20088,051201081302,1.046372928450930
20089,051201081303,0.864893936757518
20090,051201081304,1.987155430692200
20091,051201081305,0.543214724940834
20092,051201081401,0.501439621496273
20093,051201081402,0.679263907494888
20094,051201081403,0.946772805507745
20095,051201081501,1.223250201126310
20096,051201081502,0.704010635940616
20097,051201081503,1.774627408215190
20098,051201081504,1.066878088354600
20099,051201081601,1.004881749513470
20100,051201081602,3.827466873093210
20101,051201081603,0.299544778473881
20102,051201081604,2.611828676593610
20103,051201081605,2.000133552953750
20104,051201081606,1.354913200575950
20105,051201081607,4.158805273699730
20106,051201090101,1.288763597290800
20107,051201090102,1.509143765340200
20108,051201090103,2.533912767118740
20109,051201090104,1.037572950688010
20110,051201090105,3.282028622628080
20111,051201090106,1.216680801095960
20112,051201090201,2.433248458099930
20113,051201090202,21.975573013996399
20114,051201090203,9.704871652229199
20115,051201090301,6.916370183651420
20116,051201090302,3.872506336788740
20117,051201090303,1.558902069947730
20118,051201090304,1.358383088250810
20119,051201090305,6.185553633217990
20120,051201090306,2.060143078365940
20121,051201090401,0.935159147410034
20122,051201090402,2.429516333354100
20123,051201090501,0.946406891368445
20124,051201090502,0.842082230148137
20125,051201090503,1.468457504699710
20126,051201090504,0.994536238562307
20127,051201090505,1.446385224819490
20128,051201090506,0.996563693767552
20129,051201090507,0.911798015609228
20130,051201090508,1.003061048662570
20131,051201090509,2.412616723259760
20132,051201090601,1.526250616812680
20133,051201090602,1.658969427367870
20134,051201090603,1.070842185327980
20135,051201090604,1.758842209532690
20136,051201090605,2.121129726841230
20137,051201090701,0.766467294476966
20138,051201090702,1.117543781669480
20139,051201090703,0.841903175814771
20140,051201090704,0.659744128987031
20141,051201090705,0.662767154105737
20142,051201090706,0.737953236191122
20143,051201090801,1.292772435722920
20144,051201090802,1.472228776897580
20145,051201090803,4.243275375241490
20146,051201090804,1.496222599316580
20147,051201090805,2.194289455426680
20148,051201090806,7.299016586725260
20149,051201090901,7.227348669836780
20150,051201090902,1.032084719406330
20151,051201090903,12.646203149645700
20152,051201090904,6.406921154873840
20153,051201090905,2.036536329848510
20154,051201090906,4.730636525877450
20155,051201090907,1.781134393739070
20156,051201100101,0.787429378531073
20157,051201100102,1.182376057597840
20158,051201100103,1.198695905195220
20159,051201100104,1.242571634308380
20160,051201100105,0.822733980018868
20161,051201100106,0.866396677904778
20162,051201100107,2.290228250082700
20163,051201100108,1.269808933587800
20164,051201100201,1.311874105865520
20165,051201100202,0.780482803616367
20166,051201100203,0.634186117623076
20167,051201100204,0.975721313287641
20168,051201100301,1.032439862542960
20169,051201100302,1.629926416102290
20170,051201100303,2.454862273183650
20171,051201100401,12.542003509431600
20172,051201100402,4.798245951455940
20173,051201100403,1.008738289596230
20174,051201100404,2.055950602529630
20175,051201100405,1.440919305413690
20176,051201100406,1.263763680974830
20177,051201100407,1.537290329843520
20178,051201100501,0.743552262715258
20179,051201100502,0.673027241790938
20180,051201100503,0.632081354631362
20181,051201100601,1.731847059282070
20182,051201100602,2.659796149490370
20183,051201100603,2.597836329370830
20184,051201100604,7.607239819004520
20185,051201100605,0.778262899195431
20186,051201100606,1.300929899134720
20187,051201100607,0.524549688569665
20188,051201100608,0.913434681563293
20189,051201100609,0.630712581150086
20190,051201110101,0.585564947586667
20191,051201110102,0.731433633544958
20192,051201110103,1.536209353543210
20193,051201110104,1.730937875011540
20194,051201110201,0.802057540215819
20195,051201110202,0.745763753533864
20196,051201110203,0.974510034378397
20197,051201110301,1.005025400868150
20198,051201110302,1.601363423256760
20199,051201110303,2.389105464671080
20200,051201110401,2.326089857651250
20201,051201110402,0.992508319789490
20202,051201110403,1.363055718967980
20203,051201110404,1.824265051829590
20204,051201110405,1.573785744123340
20205,051201110406,5.156348174970670
20206,051201110501,5.781369957837770
20207,051201110502,2.990159012565330
20208,051201110503,0.950128767313983
20209,051201110504,2.707335733573360
20210,051201110601,1.727635887360840
20211,051201110602,1.393635498633160
20212,051201110603,12.254256433986100
20213,051201110604,2.354013844405410
20214,051201110605,24.122446808510599
20215,051201110701,2.167306156632840
20216,051201110702,4.135255566524080
20217,051201110703,2.621323609211870
20218,051201110704,12.137251163573200
20219,051201110801,0.926784683471233
20220,051201110802,0.739830219113890
20221,051201110803,1.725985399770930
20222,051201110804,2.782066118890560
20223,051201110901,2.498136550505240
20224,051201110902,1.611644962720680
20225,051201110903,1.542565051353210
20226,051201110904,1.739451139180210
20227,051201111001,0.857834903909054
20228,051201111002,2.904295394888580
20229,051201111003,0.912951719211663
20230,051201111004,0.920029247401682
20231,051201111101,0.945102505694761
20232,051201111102,1.181182860109420
20233,051201111103,0.615271345952752
20234,051201111104,2.719700551615450
20235,051201111105,0.941060269712587
20236,051201111106,0.708265450200934
20237,051201111201,1.786834166865130
